"","year","iso2c","country.x","nominal.exchange.rate","GDP.per.capita","total.reserves.outof.total.external.debt","external.Debt/GNI","polity2","US.3m.treasury.yield","currency.crisis","lag.GDP.per.capita","lag.total.reserves"
"2757",2006,"RO","Romania",117.81293398468,7413.69343291284,55.9570474059695,45.1871713519341,9,"4.84720833333333",0,6820.47674841421,55.5527832284874
"2952",2007,"RO","Romania",125.46259932955,8040.45380966959,47.3734093617969,49.5528517320597,9,"4.45216666666667",0,7413.69343291284,55.9570474059695
"3126",2008,"RO","Romania",115.12595294741,8850.85173259736,39.9893722430651,47.7606184704195,9,"1.36541666666667",0,8040.45380966959,47.3734093617969
"3328",2009,"RO","Romania",101.70314083344,8397.401720259,39.0642595320294,66.8449024392977,9,"0.142583333333333",0,8850.85173259736,39.9893722430651
"3461",2010,"RO","Romania",100,8209.9194562169,41.6385535852219,70.3087349535919,9,"0.13375",0,8397.401720259,39.0642595320294
"3684",2011,"RO","Romania",100.2379068251,8415.9996872122,40.1704920190428,65.9688606463298,9,"0.051325",0,8209.9194562169,41.6385535852219
"3830",2012,"RO","Romania",93.82875198214,8629.14340876461,38.6599763700607,71.6197426013849,9,"0.0836666666666667",0,8415.9996872122,40.1704920190428
"4034",2013,"RO","Romania",96.22753382185,8965.64541684564,39.3917752668044,66.138124648662,9,"0.0535416666666667",0,8629.14340876461,38.6599763700607
"4165",2014,"RO","Romania",96.71973579804,9306.24230431232,38.6198443926107,56.7731373803027,9,"0.0308333333333333",0,8965.64541684564,39.3917752668044
"4336",2015,"RO","Romania",94.54624691212,9712.14486803859,40.1261492825991,55.5056008644541,9,"0.0488888888888889",0,9306.24230431232,38.6198443926107
"743",1994,"RU","Russian Federation",465.63998664831,6176.87159365333,5.89026859200657,31.1112957259171,3,"4.34833333333333",1,7056.1613958038,8.73145317439136
"905",1995,"RU","Russian Federation",465.63998664831,5919.34589914225,14.7675070457557,31.1224013378949,3,"5.65333333333333",0,6176.87159365333,5.89026859200657
"1107",1996,"RU","Russian Federation",437.51304086382,5714.55632010511,12.8013345816851,32.8769514617593,3,"5.13666666666667",0,5919.34589914225,14.7675070457557
"1308",1997,"RU","Russian Federation",434.5446642043,5804.14756570324,13.7533621528955,32.3403271960757,3,"5.1975",0,5714.55632010511,12.8013345816851
"1481",1998,"RU","Russian Federation",339.80362071652,5505.63268712561,6.85353009742462,67.8025754192808,3,"4.90083333333333",1,5804.14756570324,13.7533621528955
"1619",1999,"RU","Russian Federation",116.54974536982,5876.15038677784,6.84564143957502,95.6710149892899,3,"4.76833333333333",1,5505.63268712561,6.85353009742462
"1795",2000,"RU","Russian Federation",113.48669026208,6491.00713281105,18.8567458856183,57.9767010619252,6,"5.99845",0,5876.15038677784,6.84564143957502
"1954",2001,"RU","Russian Federation",118.32252026597,6850.52322231095,25.7188095976228,46.6825865229819,6,"3.47681166666667",0,6491.00713281105,18.8567458856183
"2210",2002,"RU","Russian Federation",112.59717316552,7208.57713398932,34.9055498309579,40.8967908216109,6,"1.63307666666667",0,6850.52322231095,25.7188095976228
"2340",2003,"RU","Russian Federation",107.10734307446,7769.67713609124,42.1770938410541,44.5626565093249,6,"1.02120833333333",0,7208.57713398932,34.9055498309579
"2491",2004,"RU","Russian Federation",108.51027872913,8360.81935629953,58.9420488498885,37.0442769391218,6,"1.38919166666667",0,7769.67713609124,42.1770938410541
"2707",2005,"RU","Russian Federation",109.23302379708,8927.9135995022,72.9578588645723,33.5124245729232,6,"3.21279166666667",0,8360.81935629953,58.9420488498885
"2832",2006,"RU","Russian Federation",112.64596622505,9687.50212991077,97.5930107179666,32.385440630329,6,"4.84720833333333",0,8927.9135995022,72.9578588645723
"2954",2007,"RU","Russian Federation",112.99541505594,10532.33563878,115.016343629291,32.7575215769099,4,"4.45216666666667",0,9687.50212991077,97.5930107179666
"3155",2008,"RU","Russian Federation",111.78122138044,11089.9398187942,101.669022436186,25.9718851588557,4,"1.36541666666667",0,10532.33563878,115.016343629291
"3321",2009,"RU","Russian Federation",95.18491029844,10219.5303963349,108.097457749621,34.3587348567947,4,"0.142583333333333",0,11089.9398187942,101.669022436186
"3531",2010,"RU","Russian Federation",100,10674.9972024225,114.687089592255,28.2750267864223,4,"0.13375",0,10219.5303963349,108.097457749621
"3785",2011,"RU","Russian Federation",101.78330945311,11230.3991420215,91.3822678685464,27.3344190363457,4,"0.051325",0,10674.9972024225,114.687089592255
"3897",2012,"RU","Russian Federation",103.00506498778,11621.3960182592,90.8787065701969,27.6205017246854,4,"0.0836666666666667",0,11230.3991420215,91.3822678685464
"4017",2013,"RU","Russian Federation",100.79419491536,11803.7194553904,76.2477278423457,30.1448211948322,4,"0.0535416666666667",0,11621.3960182592,90.8787065701969
"4252",2014,"RU","Russian Federation",88.21376360924,11680.6039343871,70.2719119250632,27.5393415925203,4,"0.0308333333333333",0,11803.7194553904,76.2477278423457
"4387",2015,"RU","Russian Federation",65.15823993556,11325.7977614935,78.6922088907109,35.1481352456065,4,"0.0488888888888889",1,11680.6039343871,70.2719119250632
"156",1991,"SB","Solomon Islands",284.51164322935,1338.43938429932,6.59828297728668,56.1821492197059,8,"5.53416666666667",0,1298.71730394089,14.6054779047725
"355",1992,"SB","Solomon Islands",267.86311537352,1466.23794997026,24.920059054425,36.452997869159,8,"3.50833333333333",0,1338.43938429932,6.59828297728668
"517",1993,"SB","Solomon Islands",262.32426861241,1481.86304866337,13.3307979258074,58.9707868906643,8,"3.06416666666667",0,1466.23794997026,24.920059054425
"734",1994,"SB","Solomon Islands",257.10851806933,1572.83907857183,11.2426366624274,53.4491821106652,8,"4.34833333333333",0,1481.86304866337,13.3307979258074
"963",1995,"SB","Solomon Islands",237.43460034276,1654.79807919595,10.0196058384807,49.4926495606142,8,"5.65333333333333",0,1572.83907857183,11.2426366624274
"1165",1996,"SB","Solomon Islands",231.38572042138,1634.74269478344,22.0913375698264,43.5631682046808,8,"5.13666666666667",0,1654.79807919595,10.0196058384807
"1324",1997,"SB","Solomon Islands",236.37607909068,1566.77460480183,25.9667882347822,24.9762675419893,8,"5.1975",0,1634.74269478344,22.0913375698264
"1410",1998,"SB","Solomon Islands",209.88756769802,1551.05943906108,31.7200729239203,33.3175408763415,8,"4.90083333333333",0,1566.77460480183,25.9667882347822
"1585",1999,"SB","Solomon Islands",200.09607863273,1501.69195490078,30.830914251288,34.8192749776133,8,"4.76833333333333",0,1551.05943906108,31.7200729239203
"1714",2000,"SB","Solomon Islands",203.47694257374,1252.89415438376,20.5143497451189,35.8681344448871,0,"5.99845",0,1501.69195490078,30.830914251288
"1890",2001,"SB","Solomon Islands",210.39538023369,1122.34615335834,11.0163905654837,40.7061240813148,0,"3.47681166666667",0,1252.89415438376,20.5143497451189
"2198",2002,"SB","Solomon Islands",162.99758277086,1062.32544579354,10.3394643297782,53.1953440165751,0,"1.63307666666667",1,1122.34615335834,11.0163905654837
"2549",2004,"SB","Solomon Islands",122.56175514758,1127.07832250926,44.4292417036716,47.4218811758331,8,"1.38919166666667",0,1102.23683835031,20.4180711553642
"2618",2005,"SB","Solomon Islands",119.63712006963,1158.94557769411,56.6497546149963,40.2852500233109,8,"3.21279166666667",0,1127.07832250926,44.4292417036716
"2822",2006,"SB","Solomon Islands",117.80147629165,1209.75068454529,59.6679246248431,37.843731636022,8,"4.84720833333333",0,1158.94557769411,56.6497546149963
"3055",2007,"SB","Solomon Islands",110.11460827764,1267.96836308641,67.5880652796745,37.1844431246493,8,"4.45216666666667",0,1209.75068454529,59.6679246248431
"3190",2008,"SB","Solomon Islands",105.23812513134,1326.86963494985,53.2218057688573,32.4720594462081,8,"1.36541666666667",0,1267.96836308641,67.5880652796745
"3351",2009,"SB","Solomon Islands",106.19546550157,1235.71780000069,84.6565273690388,39.8385009032961,8,"0.142583333333333",0,1326.86963494985,53.2218057688573
"3486",2010,"SB","Solomon Islands",100,1290.57237443375,115.201451996068,46.4725268798442,8,"0.13375",0,1235.71780000069,84.6565273690388
"3660",2011,"SB","Solomon Islands",99.05449966641,1428.86099945302,160.103325272077,38.2907375371162,8,"0.051325",0,1290.57237443375,115.201451996068
"3826",2012,"SB","Solomon Islands",104.41880072106,1461.67126507576,218.680727762816,24.4945184307034,8,"0.0836666666666667",0,1428.86099945302,160.103325272077
"3998",2013,"SB","Solomon Islands",108.74835261927,1473.76479400603,255.17086613829,19.4006426790654,8,"0.0535416666666667",0,1461.67126507576,218.680727762816
"4195",2014,"SB","Solomon Islands",111.82504985297,1475.52806257469,264.745716505026,17.0343158296422,8,"0.0308333333333333",0,1473.76479400603,255.17086613829
"4361",2015,"SB","Solomon Islands",119.74371965364,1482.19059770618,250.436745674763,18.5056101506144,8,"0.0488888888888889",0,1475.52806257469,264.745716505026
"198",1991,"SL","Sierra Leone",1135.63607598794,423.310911054383,0.757448866861131,176.654593328374,-6,"5.53416666666667",1,415.980643711045,0.453670202442215
"359",1992,"SL","Sierra Leone",661.86891197169,343.294732201326,1.36136146456835,229.660427966997,-7,"3.50833333333333",1,423.310911054383,0.757448866861131
"521",1993,"SL","Sierra Leone",675.35046379625,349.955263422116,1.86095349942774,214.741181250137,-7,"3.06416666666667",0,343.294732201326,1.36136146456835
"703",1994,"SL","Sierra Leone",716.51673233775,345.037020217912,2.60848214355805,195.119611447592,-7,"4.34833333333333",0,349.955263422116,1.86095349942774
"864",1995,"SL","Sierra Leone",545.86939463586,318.08851930185,2.77031480808394,152.674320986691,-7,"5.65333333333333",1,345.037020217912,2.60848214355805
"1062",1996,"SL","Sierra Leone",451.85731401952,323.098018160621,2.14132557000261,136.580073380015,4,"5.13666666666667",1,318.08851930185,2.77031480808394
"1293",1997,"SL","Sierra Leone",468.35910840375,302.477296019707,3.20528063010087,144.077347648319,0,"5.1975",0,323.098018160621,2.14132557000261
"1425",1998,"SL","Sierra Leone",295.81878147948,304.468638497444,3.33732060345714,206.19840817624,0,"4.90083333333333",1,302.477296019707,3.20528063010087
"1574",1999,"SL","Sierra Leone",264.3816333664,292.782774793308,2.99225603258944,204.5406638202,0,"4.76833333333333",0,304.468638497444,3.33732060345714
"1763",2000,"SL","Sierra Leone",250.97045777966,303.60688325992,3.94174402743487,202.623917097917,0,"5.99845",0,292.782774793308,2.99225603258944
"1926",2001,"SL","Sierra Leone",275.06202800702,273.850909373904,4.08288475843117,118.193377523931,2,"3.47681166666667",0,303.60688325992,3.94174402743487
"2128",2002,"SL","Sierra Leone",250.65049972257,330.965779739557,6.01314923537159,115.132023083221,5,"1.63307666666667",0,273.850909373904,4.08288475843117
"2230",2003,"SL","Sierra Leone",196.80307146836,344.927287788949,4.22758761841739,115.966375044537,5,"1.02120833333333",1,330.965779739557,6.01314923537159
"2407",2004,"SL","Sierra Leone",156.90688016833,351.453207233182,7.43189725254975,118.843582622236,5,"1.38919166666667",1,344.927287788949,4.22758761841739
"2588",2005,"SL","Sierra Leone",144.38958607807,353.091688364537,9.44834774834426,111.913979423927,5,"3.21279166666667",0,351.453207233182,7.43189725254975
"2814",2006,"SL","Sierra Leone",139.78127412047,356.031280366487,12.0321373844918,82.7284964929625,5,"4.84720833333333",0,353.091688364537,9.44834774834426
"3091",2007,"SL","Sierra Leone",130.40333952332,374.057767216053,39.2974528167815,24.336914793066,7,"4.45216666666667",0,356.031280366487,12.0321373844918
"3249",2008,"SL","Sierra Leone",126.60633442046,384.661459773464,34.737132166585,23.4692506883756,7,"1.36541666666667",0,374.057767216053,39.2974528167815
"3276",2009,"SL","Sierra Leone",119.11378009669,387.810995150731,47.261872339873,32.1524260964196,7,"0.142583333333333",0,384.661459773464,34.737132166585
"3489",2010,"SL","Sierra Leone",100,399.154367608307,43.9221639772207,35.7237495860656,7,"0.13375",1,387.810995150731,47.261872339873
"3649",2011,"SL","Sierra Leone",87.85314146436,414.542876297679,41.8050201791732,36.2041113938573,7,"0.051325",0,399.154367608307,43.9221639772207
"3867",2012,"SL","Sierra Leone",92.44775735906,466.581172786533,35.8257357597114,34.0007322205296,7,"0.0836666666666667",0,414.542876297679,41.8050201791732
"4004",2013,"SL","Sierra Leone",93.16969838325,550.545562419651,38.1613506814616,28.5175930597304,7,"0.0535416666666667",0,466.581172786533,35.8257357597114
"4240",2014,"SL","Sierra Leone",90.35078442246,562.859674631223,42.1053497029817,29.142531540363,7,"0.0308333333333333",0,550.545562419651,38.1613506814616
"4402",2015,"SL","Sierra Leone",91.45583652128,437.168779827346,37.3266946091166,37.270173436892,7,"0.0488888888888889",0,562.859674631223,42.1053497029817
"1005",1995,"TH","Thailand",118.30995860085,3530.29398493076,36.9046248936238,60.2945120741646,9,"5.65333333333333",0,3297.86779352882,46.1616561181387
"1164",1996,"TH","Thailand",123.20822283499,3688.93420348057,34.2353720117932,63.2641492039043,9,"5.13666666666667",0,3530.29398493076,36.9046248936238
"1342",1997,"TH","Thailand",112.38520028566,3545.38806104305,24.5122111402354,75.3100153720626,9,"5.1975",0,3688.93420348057,34.2353720117932
"1500",1998,"TH","Thailand",90.80930268439,3235.7322429727,28.145566702973,96.0464885639349,9,"4.90083333333333",1,3545.38806104305,24.5122111402354
"1700",1999,"TH","Thailand",95.47641281046,3345.15601545615,35.8924806015064,78.9207248513899,9,"4.76833333333333",0,3235.7322429727,28.145566702973
"1862",2000,"TH","Thailand",91.70386125908,3458.05393141622,40.9187920297051,64.4309346341829,9,"5.99845",0,3345.15601545615,35.8924806015064
"2047",2001,"TH","Thailand",87.77649300712,3544.20834359561,49.096763811468,57.5517257403544,9,"3.47681166666667",0,3458.05393141622,40.9187920297051
"2223",2002,"TH","Thailand",90.71146438051,3731.02710706035,61.8277187885737,48.5587123360192,9,"1.63307666666667",0,3544.20834359561,49.096763811468
"2376",2003,"TH","Thailand",88.73987834352,3969.41556573934,72.1293893470006,40.0207801437099,9,"1.02120833333333",0,3731.02710706035,61.8277187885737
"2528",2004,"TH","Thailand",87.94560468181,4190.03227569788,85.329369777003,35.3219652074907,9,"1.38919166666667",0,3969.41556573934,72.1293893470006
"2719",2005,"TH","Thailand",87.30811252889,4337.26335679049,89.0691031378675,32.3325642836863,9,"3.21279166666667",0,4190.03227569788,85.329369777003
"2896",2006,"TH","Thailand",92.5938805338,4525.15928176155,107.223690892941,29.2690024337719,-5,"4.84720833333333",0,4337.26335679049,89.0691031378675
"3080",2007,"TH","Thailand",105.17002450945,4744.33322739726,139.333945027016,24.7167274911912,-1,"4.45216666666667",0,4525.15928176155,107.223690892941
"3250",2008,"TH","Thailand",98.00851709554,4800.81053710194,166.633605981489,23.7282905113748,4,"1.36541666666667",0,4744.33322739726,139.333945027016
"3346",2009,"TH","Thailand",95.77792756549,4743.69047171032,171.2597765,29.7324082738766,4,"0.142583333333333",0,4800.81053710194,166.633605981489
"3548",2010,"TH","Thailand",99.96535839918,5075.30217639529,161.744415903441,32.5436940502321,4,"0.13375",0,4743.69047171032,171.2597765
"3697",2011,"TH","Thailand",98.6105365157,5093.58050034404,159.073817987682,30.3815719603889,7,"0.051325",0,5075.30217639529,161.744415903441
"3948",2012,"TH","Thailand",98.3968995615,5437.22793068285,135.174813453626,35.3919574841017,7,"0.0836666666666667",0,5093.58050034404,159.073817987682
"4096",2013,"TH","Thailand",103.62142140618,5558.84109388028,121.751927439339,34.9084366891109,7,"0.0535416666666667",0,5437.22793068285,135.174813453626
"4222",2014,"TH","Thailand",100.88828847896,5591.10558020467,116.165963364322,35.0149953657443,-3,"0.0308333333333333",0,5558.84109388028,121.751927439339
"4425",2015,"TH","Thailand",104.71294817435,5739.76265158467,120.674913178572,34.0569309508532,-3,"0.0488888888888889",0,5591.10558020467,116.165963364322
"286",1991,"TN","Tunisia",144.17554706775,2263.60845162658,10.4959421876631,65.9149210332216,-5,"5.53416666666667",0,2227.4705559286,11.2702038491465
"472",1992,"TN","Tunisia",146.5501307781,2387.67099684045,10.8133570949194,57.8380296799917,-5,"3.50833333333333",0,2263.60845162658,10.4959421876631
"494",1993,"TN","Tunisia",141.95842164341,2389.50095362151,10.7887748686984,63.52744916586,-3,"3.06416666666667",0,2387.67099684045,10.8133570949194
"747",1994,"TN","Tunisia",142.69425337078,2418.18369668995,16.0639603692933,65.2053708745474,-3,"4.34833333333333",0,2389.50095362151,10.7887748686984
"867",1995,"TN","Tunisia",143.19481533632,2432.31251126634,15.6113852657419,63.0005502997592,-3,"5.65333333333333",0,2418.18369668995,16.0639603692933
"1072",1996,"TN","Tunisia",143.24974588543,2566.12858735552,17.3800312876436,61.344029762669,-3,"5.13666666666667",0,2432.31251126634,15.6113852657419
"1247",1997,"TN","Tunisia",141.35693311845,2668.81055344079,18.176046285765,56.597618363551,-3,"5.1975",0,2566.12858735552,17.3800312876436
"1466",1998,"TN","Tunisia",140.65055346206,2762.55429456119,17.6345204625445,51.8032001317231,-3,"4.90083333333333",0,2668.81055344079,18.176046285765
"1606",1999,"TN","Tunisia",140.54194412837,2897.98368536803,19.5146928689099,54.0489746580994,-3,"4.76833333333333",0,2762.55429456119,17.6345204625445
"1792",2000,"TN","Tunisia",138.23240544824,3004.610765488,16.4808263591853,55.3242702676154,-3,"5.99845",0,2897.98368536803,19.5146928689099
"1967",2001,"TN","Tunisia",137.28473563763,3091.10276793195,15.86826991599,61.0563305465219,-3,"3.47681166666667",0,3004.610765488,16.4808263591853
"2131",2002,"TN","Tunisia",135.20822760152,3107.02064431386,15.2666008643988,69.8064242870708,-4,"1.63307666666667",0,3091.10276793195,15.86826991599
"2251",2003,"TN","Tunisia",127.95062731107,3228.46383413296,16.7662128937207,68.5738628574381,-4,"1.02120833333333",0,3107.02064431386,15.2666008643988
"2413",2004,"TN","Tunisia",121.5784542241,3403.10523429826,20.6111318390925,65.3341424367118,-4,"1.38919166666667",0,3228.46383413296,16.7662128937207
"2601",2005,"TN","Tunisia",115.85808078798,3492.16594433769,25.3786935385662,58.5006752411711,-4,"3.21279166666667",0,3403.10523429826,20.6111318390925
"2792",2006,"TN","Tunisia",112.41373330325,3641.54339643904,37.0295779972639,56.910873364319,-4,"4.84720833333333",0,3492.16594433769,25.3786935385662
"2922",2007,"TN","Tunisia",108.26404528572,3847.40697424139,39.1730903745917,55.6989056888111,-4,"4.45216666666667",0,3641.54339643904,37.0295779972639
"3108",2008,"TN","Tunisia",106.5973070766,3968.35255561488,42.2753644534293,50.6129964766446,-4,"1.36541666666667",0,3847.40697424139,39.1730903745917
"3275",2009,"TN","Tunisia",102.62095786703,4044.62968852153,49.7070430593146,54.9234445548976,-4,"0.142583333333333",0,3968.35255561488,42.2753644534293
"3456",2010,"TN","Tunisia",100,4140.1517698059,43.4510416764832,53.5254752236557,-4,"0.13375",0,4044.62968852153,49.7070430593146
"3635",2011,"TN","Tunisia",97.93259502287,4014.91679328981,34.3846048047972,51.8708898158582,4,"0.051325",0,4140.1517698059,43.4510416764832
"3942",2012,"TN","Tunisia",94.10948183876,4127.40109114592,34.5103827946306,58.5574182066984,5,"0.0836666666666667",0,4014.91679328981,34.3846048047972
"4105",2013,"TN","Tunisia",89.30750972984,4196.78420762092,29.4218146227597,58.0708353550841,6,"0.0535416666666667",0,4127.40109114592,34.5103827946306
"4285",2014,"TN","Tunisia",86.07170537307,4271.32684858773,28.4067066101977,57.5114006022889,7,"0.0308333333333333",0,4196.78420762092,29.4218146227597
"4434",2015,"TN","Tunisia",86.94442986672,4270.8740483977,27.8079903182329,64.9942983176089,7,"0.0488888888888889",0,4271.32684858773,28.4067066101977
"984",1995,"TR","Turkey",2825.46161898755,7315.41314323425,18.8271792440985,44.3713524584794,8,"5.65333333333333",1,6889.81699171286,13.0314244493006
"1147",1996,"TR","Turkey",1678.08697444319,7731.42515771747,22.1016775822254,45.155681395131,8,"5.13666666666667",1,7315.41314323425,18.8271792440985
"1348",1997,"TR","Turkey",1017.15963795412,8186.50638794008,23.3074395832312,45.3480190693248,7,"5.1975",1,7731.42515771747,22.1016775822254
"1501",1998,"TR","Turkey",618.31636333488,8244.7579646737,21.2138065413127,35.5428002187366,7,"4.90083333333333",1,8186.50638794008,23.3074395832312
"1682",1999,"TR","Turkey",416.34380967939,7842.84417688456,24.004363679212,40.3349685567207,7,"4.76833333333333",1,8244.7579646737,21.2138065413127
"1852",2000,"TR","Turkey",305.060727696,8237.61167136783,20.1324275474182,43.4234753842477,7,"5.99845",1,7842.84417688456,24.004363679212
"2024",2001,"TR","Turkey",172.42719321847,7631.65169172037,17.6290263209189,57.8464246742779,7,"3.47681166666667",1,8237.61167136783,20.1324275474182
"2212",2002,"TR","Turkey",128.55780108713,8003.73328418262,21.8901808741583,55.3721664940015,7,"1.63307666666667",1,7631.65169172037,17.6290263209189
"2391",2003,"TR","Turkey",114.19522842282,8332.02906154789,24.6734309136658,47.0427809725988,7,"1.02120833333333",0,8003.73328418262,21.8901808741583
"2527",2004,"TR","Turkey",111.60532524356,9009.88145417857,23.3703516391283,39.9876074383366,7,"1.38919166666667",0,8332.02906154789,24.6734309136658
"2662",2005,"TR","Turkey",116.56762007999,9692.12880810062,30.2381037607838,34.9971242405171,7,"3.21279166666667",0,9009.88145417857,23.3703516391283
"2878",2006,"TR","Turkey",108.57574512215,10251.3814131666,29.9777239587213,38.6164117558699,7,"4.84720833333333",0,9692.12880810062,30.2381037607838
"3012",2007,"TR","Turkey",111.34720582178,10638.0660817004,29.4183914021258,38.8396371359669,7,"4.45216666666667",0,10251.3814131666,29.9777239587213
"3234",2008,"TR","Turkey",107.10754109442,10599.6304488612,25.3550823068526,38.3981480371954,7,"1.36541666666667",0,10638.0660817004,29.4183914021258
"3428",2009,"TR","Turkey",96.42538848376,9973.66481298571,26.8741187428524,43.7735283625699,7,"0.142583333333333",0,10599.6304488612,25.3550823068526
"3617",2010,"TR","Turkey",100.00803368451,10672.400364514,28.5703554051338,39.3094698566273,7,"0.13375",0,9973.66481298571,26.8741187428524
"3788",2011,"TR","Turkey",86.35594989227,11683.6051069006,28.7781509904843,37.0263931991414,9,"0.051325",0,10672.400364514,28.5703554051338
"3952",2012,"TR","Turkey",84.26824208149,12052.7183506584,35.1751391410269,39.062661484282,9,"0.0836666666666667",0,11683.6051069006,28.7781509904843
"4149",2013,"TR","Turkey",79.17935609476,12866.0943362747,33.5734184490413,41.4402108496347,9,"0.0535416666666667",0,12052.7183506584,35.1751391410269
"4325",2014,"TR","Turkey",70.04199458343,13312.451823962,31.3784842259273,43.8557146413689,3,"0.0308333333333333",0,12866.0943362747,33.5734184490413
"4461",2015,"TR","Turkey",64.67347615466,13898.7469581836,27.6247796856232,47.0467089909155,3,"0.0488888888888889",0,13312.451823962,31.3784842259273
"574",1993,"UA","Ukraine",3680.37380556706,2797.56840598447,4.30830115793798,6.01827693350568,5,"3.06416666666667",1,3263.37185713053,85.1499131006312
"695",1994,"UA","Ukraine",1023.97376781133,2166.69302080634,11.7895969231096,10.7964313983663,7,"4.34833333333333",1,2797.56840598447,4.30830115793798
"885",1995,"UA","Ukraine",256.90257207701,1917.45137153295,12.6780564077628,17.7704111083239,7,"5.65333333333333",1,2166.69302080634,11.7895969231096
"1060",1996,"UA","Ukraine",220.03339158072,1741.08871439694,20.6701285998293,21.6858053289432,7,"5.13666666666667",0,1917.45137153295,12.6780564077628
"1291",1997,"UA","Ukraine",254.43685900904,1704.31402365871,21.1868349841684,22.4897387037795,7,"5.1975",0,1741.08871439694,20.6701285998293
"1439",1998,"UA","Ukraine",234.07090895671,1686.94178709922,6.0674532206606,31.8456070457254,7,"4.90083333333333",0,1704.31402365871,21.1868349841684
"1586",1999,"UA","Ukraine",186.51412168682,1699.51747282766,6.94400750761287,51.2763014767267,7,"4.76833333333333",1,1686.94178709922,6.0674532206606
"1728",2000,"UA","Ukraine",160.27876649137,1817.99710109357,10.6199736987972,45.8769458798968,6,"5.99845",0,1699.51747282766,6.94400750761287
"1921",2001,"UA","Ukraine",173.46032508133,2005.38299185019,13.9120383351027,59.4585583228432,6,"3.47681166666667",0,1817.99710109357,10.6199736987972
"2166",2002,"UA","Ukraine",177.40197728442,2131.7291662224,19.0048025005828,56.1901951677543,6,"1.63307666666667",0,2005.38299185019,13.9120383351027
"2247",2003,"UA","Ukraine",164.06144295352,2353.60427976465,26.859655908606,52.1889274386218,6,"1.02120833333333",0,2131.7291662224,19.0048025005828
"2424",2004,"UA","Ukraine",154.61157025217,2658.68970906821,30.271350925616,50.0971430091151,6,"1.38919166666667",0,2353.60427976465,26.859655908606
"2586",2005,"UA","Ukraine",157.45712870149,2758.52048439767,55.244301393113,41.2125094728176,6,"3.21279166666667",0,2658.68970906821,30.271350925616
"2898",2006,"UA","Ukraine",157.76777930836,2983.85729494731,41.2046080532553,51.1781294032965,7,"4.84720833333333",0,2758.52048439767,55.244301393113
"3020",2007,"UA","Ukraine",147.3920851739,3229.65291745049,40.2284797204964,57.4304524405176,7,"4.45216666666667",0,2983.85729494731,41.2046080532553
"3171",2008,"UA","Ukraine",137.07193180551,3322.00383583021,31.7482653959319,55.6756520169622,7,"1.36541666666667",0,3229.65291745049,40.2284797204964
"3359",2009,"UA","Ukraine",102.63004983092,2844.3232799853,25.2235412989266,91.5290042092318,7,"0.142583333333333",1,3322.00383583021,31.7482653959319
"3507",2010,"UA","Ukraine",100,2965.14236549771,27.8134442712868,92.7561377020168,6,"0.13375",0,2844.3232799853,25.2235412989266
"3749",2011,"UA","Ukraine",97.99612532469,3138.46507001494,23.2190727864108,85.9091186990676,6,"0.051325",0,2965.14236549771,27.8134442712868
"3872",2012,"UA","Ukraine",104.6368476641,3153.73924469198,18.3896580472166,77.259305763988,6,"0.0836666666666667",0,3138.46507001494,23.2190727864108
"4020",2013,"UA","Ukraine",105.45555006324,3160.08373580159,13.9488838472958,81.207671875247,6,"0.0535416666666667",0,3153.73924469198,18.3896580472166
"4202",2014,"UA","Ukraine",77.17406261084,3123.91557226248,5.95751418327799,95.9057537021443,4,"0.0308333333333333",1,3160.08373580159,13.9488838472958
"4374",2015,"UA","Ukraine",50.7387737621,2828.88539029976,11.3506074959375,130.317833553001,4,"0.0488888888888889",1,3123.91557226248,5.95751418327799
"73",1990,"UG","Uganda",261.70166666667,302.126140583703,1.68799142874792,61.6412938413378,-7,"7.74166666666667",0,2828.88539029976,11.3506074959375
"235",1991,"UG","Uganda",172.57178833917,308.273061657652,2.10158464083508,85.8973512789242,-7,"5.53416666666667",1,302.126140583703,1.68799142874792
"444",1992,"UG","Uganda",120.70626949069,308.343061951077,3.19921688320235,106.529262465845,-7,"3.50833333333333",1,308.273061657652,2.10158464083508
"566",1993,"UG","Uganda",146.50765882656,323.228964808063,4.79408878364223,96.2576674802351,-4,"3.06416666666667",0,308.343061951077,3.19921688320235
"671",1994,"UG","Uganda",200.73663667685,333.005177836838,9.45874317250599,86.4667290553445,-4,"4.34833333333333",0,323.228964808063,4.79408878364223
"851",1995,"UG","Uganda",194.93363679285,359.764288049361,12.7148422925144,63.3368867664084,-4,"5.65333333333333",0,333.005177836838,9.45874317250599
"1020",1996,"UG","Uganda",191.1202123047,380.338695545463,14.2408745320182,61.8499087359825,-4,"5.13666666666667",0,359.764288049361,12.7148422925144
"1217",1997,"UG","Uganda",194.68497297187,387.600662155722,16.2103725352538,62.4972367429876,-4,"5.1975",0,380.338695545463,14.2408745320182
"1416",1998,"UG","Uganda",178.17887897004,394.247339513486,18.401883828303,59.9408936350792,-4,"4.90083333333333",0,387.600662155722,16.2103725352538
"1607",1999,"UG","Uganda",157.34569985305,412.798523807221,21.5694970913728,59.1177516939462,-4,"4.76833333333333",0,394.247339513486,18.401883828303
"1788",2000,"UG","Uganda",149.1758714343,412.196426574694,22.8573895700554,58.090452447527,-4,"5.99845",0,412.798523807221,21.5694970913728
"2029",2001,"UG","Uganda",146.88431556168,419.335830741963,26.0960506721453,66.5788713638341,-4,"3.47681166666667",0,412.196426574694,22.8573895700554
